:START_ID(Street),:END_ID(Ward),:TYPE
street|4ee1d556c587fd,ward|ho-chi-minh|phuong-khanh-hoi,IN_WARD
street|4f5b4be40ac2d3,ward|ho-chi-minh|phuong-thong-tay-hoi,IN_WARD
street|4fa094788c6ed5,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
street|502698af6d0376,ward|ho-chi-minh|phuong-tan-thuan,IN_WARD
street|502c206129163c,ward|ho-chi-minh|phuong-gia-inh,IN_WARD
street|502c399cb24e65,ward|ho-chi-minh|phuong-tan-inh,IN_WARD
street|50679060214eb3,ward|ho-chi-minh|phuong-an-khanh,IN_WARD
street|507083c06c6b36,ward|ho-chi-minh|xa-nha-be,IN_WARD
street|50a114aabf5550,ward|ho-chi-minh|phuong-binh-hoa,IN_WARD
street|50b52e68c79dce,ward|ho-chi-minh|phuong-binh-duong,IN_WARD
street|50d662cb6e4a1b,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
street|51d36a5a4d0f75,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
street|51dd9ab7645dd0,ward|ho-chi-minh|phuong-khanh-hoi,IN_WARD
street|51feff8ef725cb,ward|ho-chi-minh|phuong-tan-phu,IN_WARD
street|520a2729e3cbad,ward|ho-chi-minh|xa-binh-hung,IN_WARD
street|522440c3f37d0c,ward|ho-chi-minh|phuong-an-lac,IN_WARD
street|525910366a5e55,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
street|526b4e7428d409,ward|ho-chi-minh|phuong-xuan-hoa,IN_WARD
street|527265f6528fda,ward|ho-chi-minh|phuong-binh-ong,IN_WARD
street|52a9977998aabf,ward|ho-chi-minh|phuong-binh-tri-ong,IN_WARD
street|52b5ddea2f9a27,ward|ho-chi-minh|phuong-long-truong,IN_WARD
street|52ba34028443b7,ward|ho-chi-minh|phuong-ban-co,IN_WARD
street|52d8c3a92c47e9,ward|ho-chi-minh|phuong-an-lac,IN_WARD
street|531a053f5c758f,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
street|5330acb8e50467,ward|ho-chi-minh|phuong-hanh-thong,IN_WARD
street|5336a4f60764bd,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
street|53a8dac14079a6,ward|ho-chi-minh|phuong-long-truong,IN_WARD
street|543e5cc3e63687,ward|ho-chi-minh|phuong-tan-son-nhi,IN_WARD
street|547512e67330ed,ward|ho-chi-minh|phuong-bay-hien,IN_WARD
street|54aaf6f216ae5a,ward|ho-chi-minh|phuong-tam-thang,IN_WARD
street|55220426514715,ward|ho-chi-minh|phuong-dien-hong,IN_WARD
street|552fe81d697831,ward|ho-chi-minh|phuong-hoa-hung,IN_WARD
street|554371d49e0486,ward|ho-chi-minh|phuong-tam-thang,IN_WARD
street|556c8fd027091d,ward|ho-chi-minh|phuong-long-truong,IN_WARD
street|55f22e31cd030b,ward|ho-chi-minh|phuong-sai-gon,IN_WARD
street|55fa081b6e2910,ward|ho-chi-minh|phuong-bay-hien,IN_WARD
street|563a535f4b4c5c,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
street|5655c998806bf0,ward|ho-chi-minh|phuong-binh-loi-trung,IN_WARD
street|56566d34d7bb08,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
street|566402e19f93e9,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
street|567895ac2ab9dd,ward|ho-chi-minh|phuong-binh-thanh,IN_WARD
street|56fa9c059a0108,ward|ho-chi-minh|phuong-linh-xuan,IN_WARD
street|56fcfc53fe7cb9,ward|ho-chi-minh|phuong-an-lac,IN_WARD
street|575ddfe6b440c6,ward|ho-chi-minh|phuong-tan-son-nhi,IN_WARD
street|577565b0e1e61e,ward|ho-chi-minh|xa-tru-van-tho,IN_WARD
street|589dad060cc8b1,ward|ho-chi-minh|phuong-hoa-hung,IN_WARD
street|58bd88119b4d4a,ward|ho-chi-minh|phuong-cho-lon,IN_WARD
street|58c94b7dba09eb,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
street|5a0ae90a8c49e4,ward|ho-chi-minh|phuong-tan-son-nhi,IN_WARD
street|5a76a2549a74d0,ward|ho-chi-minh|phuong-phu-inh,IN_WARD
street|5a8732cd365ed8,ward|ho-chi-minh|phuong-rach-dua,IN_WARD
street|5ad89964b7db0d,ward|ho-chi-minh|phuong-binh-tri-ong,IN_WARD
street|5b066118b43f13,ward|ho-chi-minh|phuong-chanh-hung,IN_WARD
street|5b23305be72f13,ward|ho-chi-minh|phuong-thanh-my-tay,IN_WARD
street|5b593af7cbf64e,ward|ho-chi-minh|phuong-bay-hien,IN_WARD
street|5b59fea576ac86,ward|ho-chi-minh|phuong-tam-thang,IN_WARD
street|5b7316bb821f3f,ward|ho-chi-minh|phuong-thoi-an,IN_WARD
street|5ba2eaa78e6be8,ward|ho-chi-minh|phuong-binh-hung-hoa,IN_WARD
street|5bcfb20cf34d6b,ward|ho-chi-minh|phuong-binh-hung-hoa,IN_WARD
street|5c05ba96910584,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
street|5c5886081e8c91,ward|ho-chi-minh|phuong-vung-tau,IN_WARD
street|5c787dcc308fe5,ward|ho-chi-minh|phuong-uc-nhuan,IN_WARD
street|5c92c8c487c229,ward|ho-chi-minh|phuong-sai-gon,IN_WARD
street|5c9bb24e338e2d,ward|ho-chi-minh|phuong-binh-tri-ong,IN_WARD
street|5cd3b61a5ab0d2,ward|ho-chi-minh|phuong-an-hoi-ong,IN_WARD
street|5d1d21b654f238,ward|ho-chi-minh|phuong-phu-lam,IN_WARD
street|5d2d1ffe342232,ward|ho-chi-minh|phuong-tan-hoa,IN_WARD
street|5d4b29a0064adc,ward|ho-chi-minh|phuong-binh-hung-hoa,IN_WARD
street|5d6767e2ba6648,ward|ho-chi-minh|phuong-di-an,IN_WARD
street|5daf8dc513c05c,ward|ho-chi-minh|phuong-phu-loi,IN_WARD
street|5e6407c36d8b7f,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
street|5e70b635a29ab9,ward|ho-chi-minh|phuong-thoi-hoa,IN_WARD
street|5e9cbdcff1df3c,ward|ho-chi-minh|phuong-phu-lam,IN_WARD
street|5eb2a2e8c8c590,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
street|5eb93b0410c49a,ward|ho-chi-minh|phuong-phu-loi,IN_WARD
street|5edc6e4a82746d,ward|ho-chi-minh|phuong-phu-tho,IN_WARD
street|5ef6a74b85935c,ward|ho-chi-minh|phuong-thoi-an,IN_WARD
street|5f8ab590642e2a,ward|ho-chi-minh|phuong-an-lac,IN_WARD
street|5fb8197c95ca4a,ward|ho-chi-minh|phuong-tam-binh,IN_WARD
street|602664e70049e2,ward|ho-chi-minh|phuong-binh-tan,IN_WARD
street|602cfe390993bc,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
street|603750550d4a13,ward|ho-chi-minh|xa-tan-nhut,IN_WARD
street|6044cf5bc6f145,ward|ho-chi-minh|xa-ba-iem,IN_WARD
street|605a4cc47a9b12,ward|ho-chi-minh|phuong-tam-thang,IN_WARD
street|606ba3ba54c888,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
street|6085b51e2a66f3,ward|ho-chi-minh|phuong-gia-inh,IN_WARD
street|60ab656fdf1a3b,ward|ho-chi-minh|phuong-tam-thang,IN_WARD
street|60ced8ae5efbb3,ward|ho-chi-minh|phuong-chanh-hung,IN_WARD
street|60e864051deaef,ward|ho-chi-minh|phuong-phu-inh,IN_WARD
street|611f1752b127a6,ward|ho-chi-minh|phuong-thoi-hoa,IN_WARD
street|618df60debb3ae,ward|ho-chi-minh|phuong-an-nhon,IN_WARD
street|61bd06657a5aaf,ward|ho-chi-minh|phuong-phuoc-long,IN_WARD
street|61bfac4bf52607,ward|ho-chi-minh|phuong-tan-thuan,IN_WARD
street|61bffe6a2a5f5d,ward|ho-chi-minh|phuong-uc-nhuan,IN_WARD
street|621d9f92f17f8e,ward|ho-chi-minh|phuong-binh-tan,IN_WARD
street|628d2c008de8a7,ward|ho-chi-minh|phuong-sai-gon,IN_WARD
street|6293edeaec3a0a,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
street|62bcf0a2dd6748,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
street|62bf5ac359aaaf,ward|ho-chi-minh|phuong-binh-thanh,IN_WARD
street|62c0a4fca4a104,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
street|62c533aead6d81,ward|ho-chi-minh|phuong-trung-my-tay,IN_WARD
street|62d78a92931d66,ward|ho-chi-minh|phuong-tam-binh,IN_WARD
street|6338005a05cdee,ward|ho-chi-minh|phuong-vung-tau,IN_WARD
street|639ae5fabc9507,ward|ho-chi-minh|xa-tru-van-tho,IN_WARD
street|644af0447c616a,ward|ho-chi-minh|phuong-binh-tri-ong,IN_WARD
street|64b94c4d0722ce,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
street|64f6cd3e9e7a53,ward|ho-chi-minh|phuong-tan-son-nhat,IN_WARD
street|651da9e9516824,ward|ho-chi-minh|phuong-binh-thanh,IN_WARD
street|656b026492be5c,ward|ho-chi-minh|phuong-tan-binh,IN_WARD
street|6576e2984436d9,ward|ho-chi-minh|xa-hoc-mon,IN_WARD
street|65d92e404e4fda,ward|ho-chi-minh|phuong-cau-ong-lanh,IN_WARD
street|664c0f5be47560,ward|ho-chi-minh|phuong-cau-ong-lanh,IN_WARD
street|66bdf7e31adb7f,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
street|66e9884f9fd21f,ward|ho-chi-minh|xa-nha-be,IN_WARD
street|66ec44130efe02,ward|ho-chi-minh|phuong-an-khanh,IN_WARD
street|672768b25722f1,ward|ho-chi-minh|phuong-long-phuoc,IN_WARD
street|678e806370273e,ward|ho-chi-minh|phuong-ben-thanh,IN_WARD
street|67aa356334b0bd,ward|ho-chi-minh|phuong-chanh-hung,IN_WARD
street|67e87395745c63,ward|ho-chi-minh|phuong-thuan-giao,IN_WARD
street|68c33f99a32b5c,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
street|68cc3ccebe4c68,ward|ho-chi-minh|phuong-long-truong,IN_WARD
street|693d7c787c89ba,ward|ho-chi-minh|phuong-long-phuoc,IN_WARD
street|695d5608867c83,ward|ho-chi-minh|phuong-binh-thanh,IN_WARD
street|69884e73d86d08,ward|ho-chi-minh|phuong-ong-hoa,IN_WARD
street|6997d29786fe3d,ward|ho-chi-minh|phuong-long-truong,IN_WARD
street|69a337187525c5,ward|ho-chi-minh|phuong-ong-hoa,IN_WARD
street|69a7204c5d5951,ward|ho-chi-minh|phuong-minh-phung,IN_WARD
street|6a389005e85c6f,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
street|6a67623914af16,ward|ho-chi-minh|phuong-binh-hoa,IN_WARD
street|6ab65ae4c65b83,ward|ho-chi-minh|phuong-bay-hien,IN_WARD
street|6ac6fb375fcce9,ward|ho-chi-minh|phuong-cat-lai,IN_WARD
street|6acd62bad0ae54,ward|ho-chi-minh|phuong-bay-hien,IN_WARD
street|6b1b07dbf587e6,ward|ho-chi-minh|phuong-tan-tao,IN_WARD
street|6b1bcee6af155e,ward|ho-chi-minh|phuong-thuan-giao,IN_WARD
street|6b3241250d5e58,ward|ho-chi-minh|phuong-binh-tri-ong,IN_WARD
street|6b39bdc144e78e,ward|ho-chi-minh|phuong-ban-co,IN_WARD
street|6bb27b405856d0,ward|ho-chi-minh|xa-hoc-mon,IN_WARD
street|6bd0230e6fb647,ward|ho-chi-minh|phuong-binh-thanh,IN_WARD
street|6c4a1730b31c6c,ward|ho-chi-minh|phuong-hoa-hung,IN_WARD
street|6c793e3aea32b6,ward|ho-chi-minh|phuong-binh-ong,IN_WARD
street|6d086eda3d5163,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
street|6d29b3ac8bcac5,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
street|6d2f395af82171,ward|ho-chi-minh|phuong-linh-xuan,IN_WARD
street|6d39642eacc47f,ward|ho-chi-minh|phuong-binh-hung-hoa,IN_WARD
street|6d3b2cf14a4ad1,ward|ho-chi-minh|phuong-binh-tri-ong,IN_WARD
street|6d406da9acb58c,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
street|6d61984d2a6524,ward|ho-chi-minh|phuong-tan-binh,IN_WARD
street|6d647eaa330ae0,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
street|6df622eff35169,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
street|6dfdced78f5f9f,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
street|6e0717f89b8e86,ward|ho-chi-minh|phuong-binh-phu,IN_WARD
street|6e084b50af0247,ward|ho-chi-minh|phuong-an-lac,IN_WARD
street|6e7c613f0d3fa1,ward|ho-chi-minh|phuong-an-ong,IN_WARD
street|6f0d783a434d22,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
street|6f3340f9156861,ward|ho-chi-minh|phuong-tan-binh,IN_WARD
street|6f7b048c754c30,ward|ho-chi-minh|phuong-uc-nhuan,IN_WARD
street|6fb14f77d2c0d3,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
street|6fed50fe8033a7,ward|ho-chi-minh|xa-tan-nhut,IN_WARD
street|70ca3a79bb63ee,ward|ho-chi-minh|phuong-gia-inh,IN_WARD
street|70ccba1f179fb0,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
street|710e435f7c9afd,ward|ho-chi-minh|phuong-binh-thanh,IN_WARD
street|711860578eef55,ward|ho-chi-minh|phuong-binh-tri-ong,IN_WARD
street|71b3837e6365b3,ward|ho-chi-minh|phuong-an-ong,IN_WARD
street|71c8778e868eb9,ward|ho-chi-minh|phuong-tam-binh,IN_WARD
street|726515f00ab6b7,ward|ho-chi-minh|phuong-go-vap,IN_WARD
street|728f2001a3ebfc,ward|ho-chi-minh|phuong-thong-tay-hoi,IN_WARD
street|729b523ecc3eeb,ward|ho-chi-minh|phuong-khanh-hoi,IN_WARD
street|72c988a2842892,ward|ho-chi-minh|phuong-thanh-my-tay,IN_WARD
street|72dfbd64e423ed,ward|ho-chi-minh|phuong-thuan-giao,IN_WARD
street|72f2b5953e933b,ward|ho-chi-minh|phuong-an-khanh,IN_WARD
street|736da57c096c37,ward|ho-chi-minh|phuong-tan-binh,IN_WARD
street|7383453a0cacbe,ward|ho-chi-minh|phuong-tan-inh,IN_WARD
street|73fe3cb0b9e8d1,ward|ho-chi-minh|phuong-linh-xuan,IN_WARD
street|740927cbee1fdf,ward|ho-chi-minh|phuong-rach-dua,IN_WARD
street|74579f5d173e40,ward|ho-chi-minh|phuong-tan-son,IN_WARD
street|74a6b698256793,ward|ho-chi-minh|phuong-trung-my-tay,IN_WARD
street|74b0e064bc8ee6,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
street|74b5ef97220171,ward|ho-chi-minh|phuong-thanh-my-tay,IN_WARD
street|74e5eedd546211,ward|ho-chi-minh|phuong-tan-inh,IN_WARD
street|75646597c099ee,ward|ho-chi-minh|phuong-gia-inh,IN_WARD
street|75b34b58346493,ward|ho-chi-minh|phuong-tan-son-nhat,IN_WARD
street|75f5d77e359c76,ward|ho-chi-minh|phuong-tan-thuan,IN_WARD
street|75f789f81921d7,ward|ho-chi-minh|phuong-long-truong,IN_WARD
street|762ff884135b95,ward|ho-chi-minh|phuong-thong-tay-hoi,IN_WARD
street|768b53b9fa553f,ward|ho-chi-minh|xa-ba-iem,IN_WARD
street|76a4ffbb5bf344,ward|ho-chi-minh|phuong-tan-phu,IN_WARD
street|76a9d356cdd3ec,ward|ho-chi-minh|phuong-khanh-hoi,IN_WARD
street|76db5c0217cff3,ward|ho-chi-minh|phuong-vuon-lai,IN_WARD
street|76e31f643c2b70,ward|ho-chi-minh|phuong-binh-thanh,IN_WARD
street|7708ee5b20b0e7,ward|ho-chi-minh|phuong-thoi-an,IN_WARD
street|77899e30febe49,ward|ho-chi-minh|phuong-long-truong,IN_WARD
street|77c5cdccaa8ae3,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
street|77ff53eb647c3d,ward|ho-chi-minh|phuong-long-phuoc,IN_WARD
street|7847dd15d45202,ward|ho-chi-minh|phuong-tan-hoa,IN_WARD
street|78765e8a6f834e,ward|ho-chi-minh|phuong-binh-tan,IN_WARD
street|78805f295fb957,ward|ho-chi-minh|phuong-binh-hung-hoa,IN_WARD
street|78b2f0dae049fc,ward|ho-chi-minh|phuong-thanh-my-tay,IN_WARD
street|793f79a32b8293,ward|ho-chi-minh|phuong-tan-thoi-hiep,IN_WARD
street|798c173b2e6994,ward|ho-chi-minh|phuong-tan-hoa,IN_WARD
street|79aff9d5fe8a85,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
street|79b491f22d6c41,ward|ho-chi-minh|phuong-thoi-an,IN_WARD
street|7a3cbc8af4beb2,ward|ho-chi-minh|phuong-phu-thanh,IN_WARD
street|7ae7323e2ca607,ward|ho-chi-minh|phuong-long-truong,IN_WARD
street|7b3bd5a1f97620,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
street|7b8a5a0bd396d0,ward|ho-chi-minh|phuong-tan-son-nhi,IN_WARD
street|7bfca4218522fb,ward|ho-chi-minh|phuong-cat-lai,IN_WARD
street|7c14acbf62b13c,ward|ho-chi-minh|phuong-tan-thuan,IN_WARD
street|7c1bc4d3ca09c7,ward|ho-chi-minh|xa-tan-an-hoi,IN_WARD
street|7c2ccb95a701dc,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
street|7c57ec6f01f434,ward|ho-chi-minh|phuong-binh-ong,IN_WARD
street|7c800fa3053748,ward|ho-chi-minh|phuong-vung-tau,IN_WARD
street|7c9a378052468f,ward|ho-chi-minh|phuong-cho-quan,IN_WARD
street|7cfb869b2015f8,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
street|7d94a19341dc66,ward|ho-chi-minh|phuong-dien-hong,IN_WARD
street|7db047b8596246,ward|ho-chi-minh|xa-binh-hung,IN_WARD
street|7dcfd754f31855,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
street|7ddedadb473fe8,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
street|7e0293e943289d,ward|ho-chi-minh|phuong-phu-tho-hoa,IN_WARD
street|7e8bbffaa49fb0,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
street|7edf481958a1fb,ward|ho-chi-minh|phuong-binh-tri-ong,IN_WARD
street|7fb7b99645cf13,ward|ho-chi-minh|phuong-hanh-thong,IN_WARD
street|8093432e785d65,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
street|80a14004f10462,ward|ho-chi-minh|phuong-binh-phu,IN_WARD
street|80f2847e03144c,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
street|81214a0f179a73,ward|ho-chi-minh|phuong-gia-inh,IN_WARD
street|8122e57ec19b2b,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
street|81649f3d0e7785,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
street|81928fcfc41fdf,ward|ho-chi-minh|phuong-long-truong,IN_WARD
street|819aa641be6eb4,ward|ho-chi-minh|phuong-phuoc-long,IN_WARD
street|81a49ce913fee0,ward|ho-chi-minh|phuong-ben-thanh,IN_WARD
street|81f46e6aea6309,ward|ho-chi-minh|phuong-an-lac,IN_WARD
street|82034311010299,ward|ho-chi-minh|phuong-phu-nhuan,IN_WARD
street|822255a85d3130,ward|ho-chi-minh|xa-tru-van-tho,IN_WARD
street|82793a70e8a070,ward|ho-chi-minh|phuong-binh-phu,IN_WARD
street|829381fb801a3b,ward|ho-chi-minh|phuong-gia-inh,IN_WARD
street|82a20582762d62,ward|ho-chi-minh|phuong-tam-thang,IN_WARD
street|82ceb0df1cc101,ward|ho-chi-minh|phuong-cat-lai,IN_WARD
street|82e969b9fc0842,ward|ho-chi-minh|phuong-binh-loi-trung,IN_WARD
street|8313ecb8d7dc2b,ward|ho-chi-minh|phuong-di-an,IN_WARD
street|8315ee0a25c3a8,ward|ho-chi-minh|phuong-binh-thoi,IN_WARD
street|833ad0bb3a5d87,ward|ho-chi-minh|phuong-phu-tho-hoa,IN_WARD
street|835537f7d0571b,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
street|839f13624b5353,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
street|83e97be122d518,ward|ho-chi-minh|phuong-thong-tay-hoi,IN_WARD
street|83f05b17719dc7,ward|ho-chi-minh|phuong-cat-lai,IN_WARD
street|84134917dfb31a,ward|ho-chi-minh|phuong-an-lac,IN_WARD
street|846d539cec4638,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
street|847f92d8a74ee2,ward|ho-chi-minh|phuong-tan-thuan,IN_WARD
street|85fe61fd0cf903,ward|ho-chi-minh|phuong-an-ong,IN_WARD
street|862244bf71ef01,ward|ho-chi-minh|xa-vinh-loc,IN_WARD
street|865c52ff53b36e,ward|ho-chi-minh|phuong-binh-tan,IN_WARD
street|86754cd3b45c0a,ward|ho-chi-minh|phuong-dien-hong,IN_WARD
street|8692fcaa590631,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
street|86a42d6b78e761,ward|ho-chi-minh|phuong-cho-lon,IN_WARD
street|86e4298b6a18bc,ward|ho-chi-minh|phuong-phuoc-long,IN_WARD
street|872a735822dc69,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
street|87814b12db1b9a,ward|ho-chi-minh|phuong-di-an,IN_WARD
street|879743601c81d7,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
street|87a3902b5cf8b9,ward|ho-chi-minh|phuong-an-hoi-ong,IN_WARD
street|87d5a1b6f759ae,ward|ho-chi-minh|phuong-ong-hung-thuan,IN_WARD
street|87d76fd4cd856d,ward|ho-chi-minh|phuong-hanh-thong,IN_WARD
street|87e4c8485bda3c,ward|ho-chi-minh|phuong-cau-kieu,IN_WARD
street|87f2f498a7fe4e,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
street|88912dc9e79a89,ward|ho-chi-minh|phuong-cau-ong-lanh,IN_WARD
street|88a8a431d27919,ward|ho-chi-minh|phuong-thanh-my-tay,IN_WARD
street|89446a9b1b45dc,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
street|8956187ba72587,ward|ho-chi-minh|phuong-thong-tay-hoi,IN_WARD
street|895cae0ea44dff,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
street|897d8f8ae8ccb5,ward|ho-chi-minh|phuong-uc-nhuan,IN_WARD
street|89b37976093f31,ward|ho-chi-minh|phuong-binh-trung,IN_WARD
street|89cf155e6f9914,ward|ho-chi-minh|phuong-long-binh,IN_WARD
street|8a98e3e29879fd,ward|ho-chi-minh|phuong-phu-thanh,IN_WARD
street|8b178d8c34c33d,ward|ho-chi-minh|phuong-binh-ong,IN_WARD
street|8b1f3144435c27,ward|ho-chi-minh|phuong-an-phu-ong,IN_WARD
street|8b29c593a63596,ward|ho-chi-minh|phuong-bay-hien,IN_WARD
street|8b71594e4ef636,ward|ho-chi-minh|phuong-binh-hung-hoa,IN_WARD
street|8b71a433c2bc09,ward|ho-chi-minh|phuong-ben-thanh,IN_WARD
street|8bbe56b2fd23dc,ward|ho-chi-minh|phuong-binh-tri-ong,IN_WARD
street|8c1012fa31da1f,ward|ho-chi-minh|phuong-gia-inh,IN_WARD
street|8c6c625bb7e513,ward|ho-chi-minh|phuong-cau-ong-lanh,IN_WARD
street|8c932d3439db9d,ward|ho-chi-minh|phuong-chanh-hung,IN_WARD
street|8cbcb7d265ecb4,ward|ho-chi-minh|phuong-thong-tay-hoi,IN_WARD
street|8ccb198184d8ad,ward|ho-chi-minh|phuong-binh-tan,IN_WARD
street|8cccf56abc818c,ward|ho-chi-minh|phuong-tan-son,IN_WARD
street|8d209c27a1a942,ward|ho-chi-minh|phuong-long-phuoc,IN_WARD
street|8d693997569e84,ward|ho-chi-minh|phuong-phu-nhuan,IN_WARD
street|8e77a3db9ffb17,ward|ho-chi-minh|phuong-phu-tho,IN_WARD
street|8ecfb9d02e5ff8,ward|ho-chi-minh|phuong-ban-co,IN_WARD
street|8ef28bd779b785,ward|ho-chi-minh|phuong-tay-thanh,IN_WARD
street|8f4317e66e7a61,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
street|8f47efdc5f349f,ward|ho-chi-minh|phuong-ban-co,IN_WARD
street|8fd628e48c8d22,ward|ho-chi-minh|phuong-cat-lai,IN_WARD
street|900b9b7c6fd69d,ward|ho-chi-minh|phuong-phu-inh,IN_WARD
street|906bfdedd90fb9,ward|ho-chi-minh|phuong-vung-tau,IN_WARD
street|9082ab78273c55,ward|ho-chi-minh|phuong-tan-inh,IN_WARD
street|908b7b8744df37,ward|ho-chi-minh|phuong-binh-loi-trung,IN_WARD
street|90ca215192c672,ward|ho-chi-minh|phuong-binh-ong,IN_WARD
street|90d4b056cfb8be,ward|ho-chi-minh|phuong-ong-hung-thuan,IN_WARD
street|90d539b8fe0016,ward|ho-chi-minh|phuong-an-khanh,IN_WARD
street|90e131f8db3279,ward|ho-chi-minh|phuong-tan-son,IN_WARD
street|915e31504201e8,ward|ho-chi-minh|phuong-sai-gon,IN_WARD
street|91db4571ff7df0,ward|ho-chi-minh|phuong-tan-son-hoa,IN_WARD
street|921e46076b766b,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
street|922687336883cf,ward|ho-chi-minh|phuong-tang-nhon-phu,IN_WARD
street|925b879a765bcd,ward|ho-chi-minh|phuong-an-hoi-tay,IN_WARD
street|926deef15de720,ward|ho-chi-minh|phuong-hiep-binh,IN_WARD
street|9293b3ccb693cb,ward|ho-chi-minh|phuong-ban-co,IN_WARD
street|92ae342a311759,ward|ho-chi-minh|phuong-cat-lai,IN_WARD
street|92de2566bcb152,ward|ho-chi-minh|xa-nha-be,IN_WARD
street|92fb68f2b43078,ward|ho-chi-minh|phuong-tan-son,IN_WARD
street|9315bc98be2249,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
street|9316fccc718cb0,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
street|932b91a802e562,ward|ho-chi-minh|phuong-trung-my-tay,IN_WARD
street|93a2dd86b961aa,ward|ho-chi-minh|xa-tru-van-tho,IN_WARD
street|93a9e7fe883539,ward|ho-chi-minh|phuong-thu-uc,IN_WARD
street|940f50d7e1703f,ward|ho-chi-minh|xa-tan-nhut,IN_WARD
street|9482ac50ca0b39,ward|ho-chi-minh|phuong-tam-binh,IN_WARD
street|94aa686a1f2bf1,ward|ho-chi-minh|phuong-phu-thuan,IN_WARD
street|94b8e0a41dcbb5,ward|ho-chi-minh|phuong-phu-inh,IN_WARD
street|94cbd7b2a2b662,ward|ho-chi-minh|phuong-tan-son-hoa,IN_WARD
street|94f67e99071a04,ward|ho-chi-minh|phuong-tan-hung,IN_WARD
street|95111019ff79c1,ward|ho-chi-minh|phuong-tan-tao,IN_WARD
street|9545f44010a89f,ward|ho-chi-minh|phuong-binh-loi-trung,IN_WARD
street|955f69ffbff265,ward|ho-chi-minh|phuong-sai-gon,IN_WARD
street|959dd94a37b31a,ward|ho-chi-minh|phuong-tan-son,IN_WARD
street|95db879665a25d,ward|ho-chi-minh|phuong-tan-inh,IN_WARD
street|966d3dd44b87dc,ward|ho-chi-minh|phuong-phu-inh,IN_WARD
street|96c66273914795,ward|ho-chi-minh|phuong-cau-ong-lanh,IN_WARD
street|96e08d43a0038e,ward|ho-chi-minh|phuong-linh-xuan,IN_WARD
street|96eb8b49a62669,ward|ho-chi-minh|phuong-cho-quan,IN_WARD
street|96edaeba327f89,ward|ho-chi-minh|phuong-phu-inh,IN_WARD
street|9735c23697ecac,ward|ho-chi-minh|phuong-chanh-hung,IN_WARD
