:START_ID(Listing),:END_ID(FormerAdminArea),:TYPE
45265586,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
45229877,former-area|binh-duong|thanh-pho-ben-cat,IN_FORMER_AREA
45228729,former-area|binh-duong|thanh-pho-ben-cat,IN_FORMER_AREA
45224442,former-area|binh-duong|thanh-pho-ben-cat,IN_FORMER_AREA
44893195,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
44823131,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
43900696,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
43517731,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
44960399,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44634511,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
44826909,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
45178137,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
45270308,former-area|binh-duong|thanh-pho-ben-cat,IN_FORMER_AREA
44877964,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
45223747,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45251169,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45243923,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45206703,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45206360,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45263608,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
44829409,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44687572,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
45007564,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
44046412,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44751278,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
45191822,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45259017,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45155867,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45260350,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45252083,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
44837428,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44812725,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
45247851,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45265219,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
41002296,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
45167074,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
44963337,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
40484691,former-area|ho-chi-minh|huyen-binh-chanh,IN_FORMER_AREA
45266745,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
45265897,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45257827,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
42886620,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
45140058,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
44718946,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45051736,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
44964591,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45075183,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45181136,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
44468892,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
41212871,former-area|ba-ria-vung-tau|huyen-xuyen-moc,IN_FORMER_AREA
45259507,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
44226284,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45255987,former-area|binh-duong|thanh-pho-ben-cat,IN_FORMER_AREA
45259007,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
44935139,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45134992,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44261451,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45148623,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45065540,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
43821501,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44712145,former-area|ho-chi-minh|quan-2,IN_FORMER_AREA
45264215,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
45096611,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45269471,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
44756621,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45197239,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45253524,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
44448600,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
44838709,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
42298790,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
45052349,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
42539528,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45260718,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45269276,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
45265683,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
44909045,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45268965,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
43115714,former-area|ho-chi-minh|huyen-hoc-mon,IN_FORMER_AREA
45198685,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45054263,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
39387596,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
45125918,former-area|ho-chi-minh|quan-2,IN_FORMER_AREA
44241399,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
44477261,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
44597730,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45050256,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
44570832,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45082533,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
44871874,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45187163,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45201015,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45159575,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44936128,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45036689,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
44939112,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
44798297,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
44242335,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
44053901,former-area|ho-chi-minh|quan-5,IN_FORMER_AREA
43459744,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
43152347,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
43258837,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
45237993,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
43110040,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
44966803,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
44867301,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45157460,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
44952277,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
45251488,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45128578,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45070876,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45253987,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
44810953,former-area|ho-chi-minh|huyen-hoc-mon,IN_FORMER_AREA
44914549,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45251420,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45077787,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
43544584,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
44976353,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
43612771,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45237440,former-area|binh-duong|thanh-pho-thuan-an,IN_FORMER_AREA
45139147,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
45256975,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45141560,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
45154817,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
44953962,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
44469361,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
44994255,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45264351,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45259731,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45183606,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
45265156,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45056721,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
44334211,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45162550,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45222776,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45268380,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45125514,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45090623,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
44998731,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45256036,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44101006,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
44826933,former-area|ho-chi-minh|quan-2,IN_FORMER_AREA
45253260,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44871995,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45267919,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45256662,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45249214,former-area|ho-chi-minh|quan-4,IN_FORMER_AREA
45264890,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
43411719,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
44952474,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
45266718,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45269042,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
44974281,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45201395,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44146411,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45266757,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45259366,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
43136703,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44908692,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44490870,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
44930313,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45269189,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
45058103,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45263200,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45166701,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
45137052,former-area|ba-ria-vung-tau|huyen-long-at,IN_FORMER_AREA
45131129,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
45126932,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45243290,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
44925164,former-area|ho-chi-minh|quan-6,IN_FORMER_AREA
45269300,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
43662693,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
45169945,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
44867307,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45142630,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
44971549,former-area|ho-chi-minh|quan-2,IN_FORMER_AREA
45253141,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45253417,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45257227,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
45245534,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45232260,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45246980,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
41340827,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
41851869,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
42006475,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
43554175,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44420531,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44175755,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45108824,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
44959043,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
44588604,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
44872005,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
43734431,former-area|ho-chi-minh|huyen-binh-chanh,IN_FORMER_AREA
43471444,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
43683976,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
45186591,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
43684191,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
42764854,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
43676269,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
44218641,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
45265794,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
39919262,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45025327,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45025194,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45024824,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45021580,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45016800,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
43161586,former-area|ho-chi-minh|quan-11,IN_FORMER_AREA
45250656,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
45268404,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45074852,former-area|ho-chi-minh|quan-4,IN_FORMER_AREA
45054302,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
45263838,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
45088221,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
45267558,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
44418681,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
44538130,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
42807823,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45256146,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
43317208,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45256237,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
44877579,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45211803,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45249921,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
45203010,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45158046,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
44732090,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45078115,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45144247,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45231927,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44506557,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
44597054,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45266775,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
42155983,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
44125126,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45237769,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
45266517,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45267284,former-area|ho-chi-minh|quan-11,IN_FORMER_AREA
45215573,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
44743670,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
44650774,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44947505,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44962142,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45241427,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44798739,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45234228,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45240961,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45054497,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
40691400,former-area|ho-chi-minh|quan-11,IN_FORMER_AREA
44477502,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44783756,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44068847,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44870671,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44955264,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45173815,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45256244,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45257726,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
45256250,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
45255223,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
44745637,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
45067608,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
44807125,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
45183992,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
45257346,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
44578203,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45241057,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45128273,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45233537,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45088537,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44837561,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44958250,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
41315903,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45263812,former-area|ho-chi-minh|quan-2,IN_FORMER_AREA
44475272,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
45257711,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
45216160,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
44958480,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45255630,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
45255392,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
45258179,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
44385645,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45268305,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
45268290,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
44673778,former-area|ho-chi-minh|quan-4,IN_FORMER_AREA
45267186,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
44971187,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45255012,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
44466877,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45213093,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45260759,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
44620727,former-area|ho-chi-minh|huyen-binh-chanh,IN_FORMER_AREA
45207563,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
44895620,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
43634809,former-area|ho-chi-minh|quan-8,IN_FORMER_AREA
44112412,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
44421523,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
43981027,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
45267976,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45068527,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44430840,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
44550792,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45166768,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
44635628,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44826298,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
45232601,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45255721,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
45256231,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
44378630,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45267208,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45016734,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
44772828,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
44870510,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45210970,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
42587414,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44572247,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45263889,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45065899,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
45054228,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44755193,former-area|ho-chi-minh|quan-10,IN_FORMER_AREA
45250288,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
45263618,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
44714166,former-area|ho-chi-minh|quan-4,IN_FORMER_AREA
44393683,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45176415,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
45200975,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44023375,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45169295,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44739249,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44432789,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
43705497,former-area|ho-chi-minh|quan-1,IN_FORMER_AREA
45132834,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
44986073,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
44738219,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
44558312,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44558218,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44523302,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
44014149,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45007922,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
44940395,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45248809,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45255784,former-area|ho-chi-minh|quan-tan-phu,IN_FORMER_AREA
40513465,former-area|ho-chi-minh|huyen-nha-be,IN_FORMER_AREA
45052563,former-area|ho-chi-minh|quan-2,IN_FORMER_AREA
44961052,former-area|ho-chi-minh|quan-binh-tan,IN_FORMER_AREA
45267089,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
44455660,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45252189,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
44745552,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
45264249,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45258521,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45251031,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
44717979,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45268387,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
43232221,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
44920655,former-area|ho-chi-minh|quan-3,IN_FORMER_AREA
45143438,former-area|ho-chi-minh|quan-7,IN_FORMER_AREA
45117201,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
45148338,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
45177268,former-area|ho-chi-minh|thanh-pho-thu-uc,IN_FORMER_AREA
45205679,former-area|ho-chi-minh|quan-4,IN_FORMER_AREA
45250379,former-area|ho-chi-minh|quan-tan-binh,IN_FORMER_AREA
45137354,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45109121,former-area|ho-chi-minh|quan-12,IN_FORMER_AREA
42177453,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
45230396,former-area|ho-chi-minh|quan-2,IN_FORMER_AREA
43357553,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45158956,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45158802,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45184555,former-area|ho-chi-minh|quan-phu-nhuan,IN_FORMER_AREA
45184505,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45184445,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45025690,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
45159585,former-area|ho-chi-minh|quan-go-vap,IN_FORMER_AREA
45025539,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
44735546,former-area|ho-chi-minh|quan-9,IN_FORMER_AREA
45196397,former-area|ba-ria-vung-tau|thanh-pho-vung-tau,IN_FORMER_AREA
43989563,former-area|ho-chi-minh|quan-binh-thanh,IN_FORMER_AREA
