street_id:ID(Street),name:string,ward_id:string,city_province:string,:LABEL
street|37997a8f910e83,Tân Sơn,ward|ho-chi-minh|phuong-an-hoi-tay,Hồ Chí Minh,Street
street|37d90a43c37c19,Vườn Lài,ward|ho-chi-minh|phuong-phu-tho-hoa,Hồ Chí Minh,Street
street|381cc7f3f84eac,Nguyễn Hữu Thọ,ward|ho-chi-minh|phuong-tan-hung,Hồ Chí Minh,Street
street|3824b2bdb2234c,Hoàng Hoa Thám,ward|ho-chi-minh|phuong-tan-binh,Hồ Chí Minh,Street
street|383d4712028863,Lạc Long Quân,ward|ho-chi-minh|phuong-vung-tau,Hồ Chí Minh,Street
street|384aa2b4d38e18,Lê Thị Sẻ,ward|ho-chi-minh|xa-xuan-thoi-son,Hồ Chí Minh,Street
street|384fa587bf107c,Võ Chí Công,ward|ho-chi-minh|phuong-long-truong,Hồ Chí Minh,Street
street|38860a1b9eabb9,Số 6,ward|ho-chi-minh|phuong-an-lac,Hồ Chí Minh,Street
street|38c1ef7e33f70d,Liên Khu 2-10,ward|ho-chi-minh|phuong-binh-hung-hoa,Hồ Chí Minh,Street
street|38ed0e34566522,Lương Định Của,ward|ho-chi-minh|phuong-an-khanh,Hồ Chí Minh,Street
street|3914b94fd68e32,Phạm Hữu Lầu,ward|ho-chi-minh|phuong-tan-my,Hồ Chí Minh,Street
street|392279df3aedbd,Nguyễn Trung Nguyệt,ward|ho-chi-minh|phuong-binh-trung,Hồ Chí Minh,Street
street|3942d53aa37b48,836,ward|ho-chi-minh|phuong-long-truong,Hồ Chí Minh,Street
street|39c509d789089c,Phạm Văn Chiêu,ward|ho-chi-minh|phuong-an-hoi-ong,Hồ Chí Minh,Street
street|39d6660b281ad8,Đại Lộ Vòng Cung,ward|ho-chi-minh|phuong-an-khanh,Hồ Chí Minh,Street
street|3a051659e7e28c,Số 65A,ward|ho-chi-minh|phuong-cat-lai,Hồ Chí Minh,Street
street|3a0d283afc59b5,Hẻm 31 Phạm Phú Thứ,ward|ho-chi-minh|phuong-bay-hien,Hồ Chí Minh,Street
street|3a0f3594deb6ad,Quốc lộ 1A,ward|ho-chi-minh|phuong-an-phu-ong,Hồ Chí Minh,Street
street|3af6236e8cfe7b,Nguyễn Cửu Phú,ward|ho-chi-minh|xa-tan-nhut,Hồ Chí Minh,Street
street|3af62ef4a33a40,Kỳ Đồng,ward|ho-chi-minh|phuong-nhieu-loc,Hồ Chí Minh,Street
street|3b16de3b0c0bd1,Trần Văn Giàu,ward|ho-chi-minh|xa-binh-loi,Hồ Chí Minh,Street
street|3b767d9f77d896,Võ Văn Tần,ward|ho-chi-minh|phuong-ban-co,Hồ Chí Minh,Street
street|3b773cda7430d9,Đình Bình Điền,ward|ho-chi-minh|xa-binh-chanh,Hồ Chí Minh,Street
street|3c052f4faad1b6,Lý Đạo Thành,ward|ho-chi-minh|phuong-phu-inh,Hồ Chí Minh,Street
street|3c276d6802195b,Nguyễn Văn Mai,ward|ho-chi-minh|phuong-xuan-hoa,Hồ Chí Minh,Street
street|3c297639571927,Tân Chánh Hiệp 8,ward|ho-chi-minh|phuong-trung-my-tay,Hồ Chí Minh,Street
street|3c42b7b46f7bbd,Quốc lộ 1K,ward|ho-chi-minh|phuong-linh-xuan,Hồ Chí Minh,Street
street|3ca75f869383a7,Nơ Trang Long,ward|ho-chi-minh|phuong-binh-loi-trung,Hồ Chí Minh,Street
street|3cbeb7299c630d,Tô Hiến Thành,ward|ho-chi-minh|phuong-dien-hong,Hồ Chí Minh,Street
street|3ccf92f916ba27,Nguyễn Ảnh Thủ,ward|ho-chi-minh|xa-ba-iem,Hồ Chí Minh,Street
street|3cda3f0562a70c,Nguyễn Trãi,ward|ho-chi-minh|phuong-an-ong,Hồ Chí Minh,Street
street|3ceb11a91c1e72,Hạnh Thông,ward|ho-chi-minh|phuong-hanh-thong,Hồ Chí Minh,Street
street|3d0c4e14c5c6cd,Phạm Văn Hai,ward|ho-chi-minh|phuong-tan-son-hoa,Hồ Chí Minh,Street
street|3d7c9990754250,Lê Quốc Hưng,ward|ho-chi-minh|phuong-xom-chieu,Hồ Chí Minh,Street
street|3db3b94c476734,Bùi Văn Thêm,ward|ho-chi-minh|phuong-uc-nhuan,Hồ Chí Minh,Street
street|3e2f944dc106e0,Nguyễn Thượng Hiền,ward|ho-chi-minh|phuong-uc-nhuan,Hồ Chí Minh,Street
street|3ea1e3ccc4d094,Trần Văn Đang,ward|ho-chi-minh|phuong-nhieu-loc,Hồ Chí Minh,Street
street|3ea587298be297,Hồ Văn Huê,ward|ho-chi-minh|phuong-uc-nhuan,Hồ Chí Minh,Street
street|3f2c61be91d0ca,A4,ward|ho-chi-minh|phuong-binh-trung,Hồ Chí Minh,Street
street|3f4472053338e0,Hoàng Hoa Thám,ward|ho-chi-minh|phuong-vung-tau,Hồ Chí Minh,Street
street|3fa7a92c1d8d30,Trịnh Quang Nghị,ward|ho-chi-minh|phuong-binh-ong,Hồ Chí Minh,Street
street|3fc17f0f81af9e,Mạc Đĩnh Chi,ward|ho-chi-minh|phuong-vung-tau,Hồ Chí Minh,Street
street|40589dde0896a5,Số 2,ward|ho-chi-minh|phuong-binh-hung-hoa,Hồ Chí Minh,Street
street|40a740cae21142,Nguyễn Chí Thanh,ward|ho-chi-minh|phuong-an-ong,Hồ Chí Minh,Street
street|40ac31a66d07ee,Nguyễn Hữu Thọ,ward|ho-chi-minh|xa-nha-be,Hồ Chí Minh,Street
street|40d0c59c2a1466,Lê Hồng Phong,ward|ho-chi-minh|phuong-vuon-lai,Hồ Chí Minh,Street
street|40fd8801c996f4,Phó Cơ Điều,ward|ho-chi-minh|phuong-cho-lon,Hồ Chí Minh,Street
street|418e5779245e51,Nguyễn Thanh Tuyền,ward|ho-chi-minh|phuong-tan-son-hoa,Hồ Chí Minh,Street
street|41cd4daa1a87e5,Bế Văn Cấm,ward|ho-chi-minh|phuong-tan-hung,Hồ Chí Minh,Street
street|42718b9a8be4a7,Đường D4,ward|ho-chi-minh|phuong-tan-my,Hồ Chí Minh,Street
street|429967a8922d13,Thạnh Xuân 22,ward|ho-chi-minh|phuong-thoi-an,Hồ Chí Minh,Street
street|433c7b3275dc61,Kha Vạn Cân,ward|ho-chi-minh|phuong-thu-uc,Hồ Chí Minh,Street
street|435ec9b13ed0b1,Trần Văn Quang,ward|ho-chi-minh|phuong-bay-hien,Hồ Chí Minh,Street
street|4376f62e7333f9,Lê Đức Anh,ward|ho-chi-minh|phuong-binh-hung-hoa,Hồ Chí Minh,Street
street|43caf75719bc76,Hoàng Phan Thái,ward|ho-chi-minh|xa-binh-chanh,Hồ Chí Minh,Street
street|43f7cdf0349cd3,Nguyễn Văn Linh,ward|ho-chi-minh|xa-binh-hung,Hồ Chí Minh,Street
street|4401848db6804f,D6,ward|ho-chi-minh|xa-tru-van-tho,Hồ Chí Minh,Street
street|44133a57cdb294,3/2,ward|ho-chi-minh|phuong-phuoc-thang,Hồ Chí Minh,Street
street|44140f934ca16b,Lũy Bán Bích,ward|ho-chi-minh|phuong-tan-phu,Hồ Chí Minh,Street
street|4423ba9230601d,Số 182,ward|ho-chi-minh|phuong-tang-nhon-phu,Hồ Chí Minh,Street
street|445e2195a9982e,Số 10,ward|ho-chi-minh|phuong-linh-xuan,Hồ Chí Minh,Street
street|449c5c57500d0b,Thống Nhất,ward|ho-chi-minh|phuong-ong-hoa,Hồ Chí Minh,Street
street|453a78461c2ebc,Nguyễn Văn Linh,ward|ho-chi-minh|phuong-tan-hung,Hồ Chí Minh,Street
street|456cdb55c7f713,13,ward|ho-chi-minh|phuong-tan-thuan,Hồ Chí Minh,Street
street|45947c7db5564e,Nguyễn Sỹ Sách,ward|ho-chi-minh|phuong-tan-son,Hồ Chí Minh,Street
street|45b040de388d38,Số 5K,ward|ho-chi-minh|phuong-tan-thuan,Hồ Chí Minh,Street
street|46412b69c94811,Tân Hương,ward|ho-chi-minh|phuong-phu-tho-hoa,Hồ Chí Minh,Street
street|469788ebec0958,Nguyễn Thị Sóc,ward|ho-chi-minh|xa-ba-iem,Hồ Chí Minh,Street
street|46beeb65d2a4de,D24S,ward|ho-chi-minh|phuong-thoi-hoa,Hồ Chí Minh,Street
street|46fc7ae98648d9,Số 31,ward|ho-chi-minh|phuong-binh-trung,Hồ Chí Minh,Street
street|473c59ed794377,Hưng Phú,ward|ho-chi-minh|phuong-chanh-hung,Hồ Chí Minh,Street
street|47413c42cb36f2,Quốc Lộ 51,ward|ho-chi-minh|phuong-long-huong,Hồ Chí Minh,Street
street|476f79df0ee21a,Đào Duy Từ,ward|ho-chi-minh|phuong-dien-hong,Hồ Chí Minh,Street
street|4797e0f41c5f9e,N2,ward|ho-chi-minh|phuong-thu-uc,Hồ Chí Minh,Street
street|47b06a1463cb8d,Dương Bá Trạc,ward|ho-chi-minh|phuong-chanh-hung,Hồ Chí Minh,Street
street|47b516e68ffa13,Võ Chí Công,ward|ho-chi-minh|phuong-binh-trung,Hồ Chí Minh,Street
street|488a59b328c3ab,Chiến Thắng,ward|ho-chi-minh|phuong-uc-nhuan,Hồ Chí Minh,Street
street|4890f609aa55fd,Đường Hải Đăng,ward|ho-chi-minh|phuong-long-binh,Hồ Chí Minh,Street
street|489909a8f87f5b,Trương Quyền,ward|ho-chi-minh|phuong-xuan-hoa,Hồ Chí Minh,Street
street|48f19b0874661e,Đinh Tiên Hoàng,ward|ho-chi-minh|phuong-tan-inh,Hồ Chí Minh,Street
street|4921ecc9a618d8,D5B,ward|ho-chi-minh|phuong-phu-thuan,Hồ Chí Minh,Street
street|492319f3419732,Nguyễn Lâm,ward|ho-chi-minh|phuong-uc-nhuan,Hồ Chí Minh,Street
street|4969b574c71d97,Ba Vì,ward|ho-chi-minh|phuong-hoa-hung,Hồ Chí Minh,Street
street|49d68cbfb7b836,Ngô Gia Tự,ward|ho-chi-minh|phuong-vuon-lai,Hồ Chí Minh,Street
street|49d9ba6f867f06,Phạm Hữu Lầu,ward|ho-chi-minh|xa-nha-be,Hồ Chí Minh,Street
street|4a1829e07f2165,6,ward|ho-chi-minh|phuong-tan-hung,Hồ Chí Minh,Street
street|4a59c49e8c072a,Hồ Đắc Di,ward|ho-chi-minh|phuong-tay-thanh,Hồ Chí Minh,Street
street|4ae823a8131042,2/9,ward|ho-chi-minh|phuong-phuoc-thang,Hồ Chí Minh,Street
street|4b338abccc51ce,Võ Thị Sáu,ward|ho-chi-minh|phuong-vung-tau,Hồ Chí Minh,Street
street|4b682015fb8908,Hồng Hà,ward|ho-chi-minh|phuong-tan-son-hoa,Hồ Chí Minh,Street
street|4bd1b1dac5380e,Đinh Thị Thi,ward|ho-chi-minh|phuong-hiep-binh,Hồ Chí Minh,Street
street|4c38ba1627144c,D2,ward|ho-chi-minh|phuong-thuan-giao,Hồ Chí Minh,Street
street|4c8977f6e0a937,D3,ward|ho-chi-minh|phuong-thanh-my-tay,Hồ Chí Minh,Street
street|4d2fcdce00044e,Vành Đai 3,ward|ho-chi-minh|phuong-long-truong,Hồ Chí Minh,Street
street|4d42a3617fce4f,Nguyễn Thị Phố,ward|ho-chi-minh|phuong-di-an,Hồ Chí Minh,Street
street|4d833330bc2157,Số 1,ward|ho-chi-minh|phuong-thong-tay-hoi,Hồ Chí Minh,Street
street|4de03d9b6410b5,Số 24,ward|ho-chi-minh|phuong-tam-binh,Hồ Chí Minh,Street
street|4dfedd23dea62a,Thạnh Xuân 40,ward|ho-chi-minh|phuong-thoi-an,Hồ Chí Minh,Street
street|4ee1d556c587fd,Số 30,ward|ho-chi-minh|phuong-khanh-hoi,Hồ Chí Minh,Street
street|4f5b4be40ac2d3,Số 10,ward|ho-chi-minh|phuong-thong-tay-hoi,Hồ Chí Minh,Street
street|4fa094788c6ed5,Thạnh Lộc 8,ward|ho-chi-minh|phuong-an-phu-ong,Hồ Chí Minh,Street
street|502698af6d0376,Võ Thị Nhờ,ward|ho-chi-minh|phuong-tan-thuan,Hồ Chí Minh,Street
street|502c206129163c,Nguyễn Lâm,ward|ho-chi-minh|phuong-gia-inh,Hồ Chí Minh,Street
street|502c399cb24e65,Đặng Dung,ward|ho-chi-minh|phuong-tan-inh,Hồ Chí Minh,Street
street|50679060214eb3,Số 20,ward|ho-chi-minh|phuong-an-khanh,Hồ Chí Minh,Street
street|507083c06c6b36,Huỳnh Tấn Phát,ward|ho-chi-minh|xa-nha-be,Hồ Chí Minh,Street
street|50a114aabf5550,ĐT 743C,ward|ho-chi-minh|phuong-binh-hoa,Hồ Chí Minh,Street
street|50b52e68c79dce,An Mỹ,ward|ho-chi-minh|phuong-binh-duong,Hồ Chí Minh,Street
street|50d662cb6e4a1b,Số 19,ward|ho-chi-minh|phuong-tan-hung,Hồ Chí Minh,Street
street|51d36a5a4d0f75,Cao Thắng,ward|ho-chi-minh|phuong-cau-kieu,Hồ Chí Minh,Street
street|51dd9ab7645dd0,Bến Vân Đồn,ward|ho-chi-minh|phuong-khanh-hoi,Hồ Chí Minh,Street
street|51feff8ef725cb,Lý Thánh Tông,ward|ho-chi-minh|phuong-tan-phu,Hồ Chí Minh,Street
street|520a2729e3cbad,Thiên Lý,ward|ho-chi-minh|xa-binh-hung,Hồ Chí Minh,Street
street|522440c3f37d0c,Vành Đai Trong,ward|ho-chi-minh|phuong-an-lac,Hồ Chí Minh,Street
street|525910366a5e55,9,ward|ho-chi-minh|phuong-thu-uc,Hồ Chí Minh,Street
street|526b4e7428d409,Hai Bà Trưng,ward|ho-chi-minh|phuong-xuan-hoa,Hồ Chí Minh,Street
street|527265f6528fda,Phạm Thế Hiển,ward|ho-chi-minh|phuong-binh-ong,Hồ Chí Minh,Street
street|52a9977998aabf,13A,ward|ho-chi-minh|phuong-binh-tri-ong,Hồ Chí Minh,Street
street|52b5ddea2f9a27,Liên Phường,ward|ho-chi-minh|phuong-long-truong,Hồ Chí Minh,Street
street|52ba34028443b7,Vườn Chuối,ward|ho-chi-minh|phuong-ban-co,Hồ Chí Minh,Street
street|52d8c3a92c47e9,Số 18,ward|ho-chi-minh|phuong-an-lac,Hồ Chí Minh,Street
street|531a053f5c758f,Tô Ngọc Vân,ward|ho-chi-minh|phuong-thu-uc,Hồ Chí Minh,Street
street|5330acb8e50467,6,ward|ho-chi-minh|phuong-hanh-thong,Hồ Chí Minh,Street
street|5336a4f60764bd,An Phú Đông 27,ward|ho-chi-minh|phuong-an-phu-ong,Hồ Chí Minh,Street
street|53a8dac14079a6,Đỗ Xuân Hợp,ward|ho-chi-minh|phuong-long-truong,Hồ Chí Minh,Street
street|543e5cc3e63687,Tân Kỳ Tân Quý,ward|ho-chi-minh|phuong-tan-son-nhi,Hồ Chí Minh,Street
street|547512e67330ed,Âu Cơ,ward|ho-chi-minh|phuong-bay-hien,Hồ Chí Minh,Street
street|54aaf6f216ae5a,Trịnh Hoài Đức,ward|ho-chi-minh|phuong-tam-thang,Hồ Chí Minh,Street
street|55220426514715,Hòa Hảo,ward|ho-chi-minh|phuong-dien-hong,Hồ Chí Minh,Street
street|552fe81d697831,3/2,ward|ho-chi-minh|phuong-hoa-hung,Hồ Chí Minh,Street
street|554371d49e0486,Huyền Trân Công Chúa,ward|ho-chi-minh|phuong-tam-thang,Hồ Chí Minh,Street
street|556c8fd027091d,Trường Lưu,ward|ho-chi-minh|phuong-long-truong,Hồ Chí Minh,Street
street|55f22e31cd030b,Tôn Đức Thắng,ward|ho-chi-minh|phuong-sai-gon,Hồ Chí Minh,Street
street|55fa081b6e2910,Đặng Minh Trứ,ward|ho-chi-minh|phuong-bay-hien,Hồ Chí Minh,Street
street|563a535f4b4c5c,Đường D7,ward|ho-chi-minh|phuong-binh-trung,Hồ Chí Minh,Street
street|5655c998806bf0,Phạm Văn Đồng,ward|ho-chi-minh|phuong-binh-loi-trung,Hồ Chí Minh,Street
street|56566d34d7bb08,Số 17,ward|ho-chi-minh|phuong-thu-uc,Hồ Chí Minh,Street
street|566402e19f93e9,Liên Phường,ward|ho-chi-minh|phuong-binh-trung,Hồ Chí Minh,Street
street|567895ac2ab9dd,Phan Chu Trinh,ward|ho-chi-minh|phuong-binh-thanh,Hồ Chí Minh,Street
street|56fa9c059a0108,Số 7,ward|ho-chi-minh|phuong-linh-xuan,Hồ Chí Minh,Street
street|56fcfc53fe7cb9,An Dương Vương,ward|ho-chi-minh|phuong-an-lac,Hồ Chí Minh,Street
street|575ddfe6b440c6,Bờ Bao Tân Thắng,ward|ho-chi-minh|phuong-tan-son-nhi,Hồ Chí Minh,Street
street|577565b0e1e61e,Quốc Lộ 13,ward|ho-chi-minh|xa-tru-van-tho,Hồ Chí Minh,Street
street|589dad060cc8b1,Nguyễn Thị Nhỏ,ward|ho-chi-minh|phuong-hoa-hung,Hồ Chí Minh,Street
street|58bd88119b4d4a,Phạm Đôn,ward|ho-chi-minh|phuong-cho-lon,Hồ Chí Minh,Street
street|58c94b7dba09eb,Lã Xuân Oai,ward|ho-chi-minh|phuong-tang-nhon-phu,Hồ Chí Minh,Street
street|5a0ae90a8c49e4,N4,ward|ho-chi-minh|phuong-tan-son-nhi,Hồ Chí Minh,Street
street|5a76a2549a74d0,Phong Phú,ward|ho-chi-minh|phuong-phu-inh,Hồ Chí Minh,Street
street|5a8732cd365ed8,Bình Giã,ward|ho-chi-minh|phuong-rach-dua,Hồ Chí Minh,Street
street|5ad89964b7db0d,Liên Khu 1-6,ward|ho-chi-minh|phuong-binh-tri-ong,Hồ Chí Minh,Street
street|5b066118b43f13,Nguyễn Thị Tần,ward|ho-chi-minh|phuong-chanh-hung,Hồ Chí Minh,Street
street|5b23305be72f13,Ngô Tất Tố,ward|ho-chi-minh|phuong-thanh-my-tay,Hồ Chí Minh,Street
street|5b593af7cbf64e,Nguyễn Văn Vỹ,ward|ho-chi-minh|phuong-bay-hien,Hồ Chí Minh,Street
street|5b59fea576ac86,Võ Trường Toản,ward|ho-chi-minh|phuong-tam-thang,Hồ Chí Minh,Street
street|5b7316bb821f3f,Thạnh Xuân 38,ward|ho-chi-minh|phuong-thoi-an,Hồ Chí Minh,Street
street|5ba2eaa78e6be8,Số 3,ward|ho-chi-minh|phuong-binh-hung-hoa,Hồ Chí Minh,Street
street|5bcfb20cf34d6b,3B,ward|ho-chi-minh|phuong-binh-hung-hoa,Hồ Chí Minh,Street
street|5c05ba96910584,D7,ward|ho-chi-minh|phuong-phu-thuan,Hồ Chí Minh,Street
street|5c5886081e8c91,Lê Lợi,ward|ho-chi-minh|phuong-vung-tau,Hồ Chí Minh,Street
street|5c787dcc308fe5,Hoàng Văn Thụ,ward|ho-chi-minh|phuong-uc-nhuan,Hồ Chí Minh,Street
street|5c92c8c487c229,Đinh Tiên Hoàng,ward|ho-chi-minh|phuong-sai-gon,Hồ Chí Minh,Street
street|5c9bb24e338e2d,Mã Lò,ward|ho-chi-minh|phuong-binh-tri-ong,Hồ Chí Minh,Street
street|5cd3b61a5ab0d2,Trương Minh Ký,ward|ho-chi-minh|phuong-an-hoi-ong,Hồ Chí Minh,Street
street|5d1d21b654f238,Tân Hòa Đông,ward|ho-chi-minh|phuong-phu-lam,Hồ Chí Minh,Street
street|5d2d1ffe342232,Phú Hòa,ward|ho-chi-minh|phuong-tan-hoa,Hồ Chí Minh,Street
street|5d4b29a0064adc,Số 14,ward|ho-chi-minh|phuong-binh-hung-hoa,Hồ Chí Minh,Street
street|5d6767e2ba6648,Phạm Hữu Lầu,ward|ho-chi-minh|phuong-di-an,Hồ Chí Minh,Street
street|5daf8dc513c05c,30/4,ward|ho-chi-minh|phuong-phu-loi,Hồ Chí Minh,Street
street|5e6407c36d8b7f,Xa Lộ Hà Nội,ward|ho-chi-minh|phuong-binh-trung,Hồ Chí Minh,Street
street|5e70b635a29ab9,D2S,ward|ho-chi-minh|phuong-thoi-hoa,Hồ Chí Minh,Street
street|5e9cbdcff1df3c,Hồng Bàng,ward|ho-chi-minh|phuong-phu-lam,Hồ Chí Minh,Street
street|5eb2a2e8c8c590,Đường số 18,ward|ho-chi-minh|phuong-thu-uc,Hồ Chí Minh,Street
street|5eb93b0410c49a,Nguyễn Bình,ward|ho-chi-minh|phuong-phu-loi,Hồ Chí Minh,Street
street|5edc6e4a82746d,Lữ Gia,ward|ho-chi-minh|phuong-phu-tho,Hồ Chí Minh,Street
street|5ef6a74b85935c,Thới An 11,ward|ho-chi-minh|phuong-thoi-an,Hồ Chí Minh,Street
street|5f8ab590642e2a,6A,ward|ho-chi-minh|phuong-an-lac,Hồ Chí Minh,Street
street|5fb8197c95ca4a,Số 2,ward|ho-chi-minh|phuong-tam-binh,Hồ Chí Minh,Street
street|602664e70049e2,Lê Đình Cẩn,ward|ho-chi-minh|phuong-binh-tan,Hồ Chí Minh,Street
street|602cfe390993bc,Số 3,ward|ho-chi-minh|phuong-thu-uc,Hồ Chí Minh,Street
street|603750550d4a13,Tân Túc,ward|ho-chi-minh|xa-tan-nhut,Hồ Chí Minh,Street
street|6044cf5bc6f145,Giác Đạo,ward|ho-chi-minh|xa-ba-iem,Hồ Chí Minh,Street
street|605a4cc47a9b12,Trần Bình Trọng,ward|ho-chi-minh|phuong-tam-thang,Hồ Chí Minh,Street
street|606ba3ba54c888,Thạnh Lộc 3,ward|ho-chi-minh|phuong-an-phu-ong,Hồ Chí Minh,Street
street|6085b51e2a66f3,Vũ Huy Tấn,ward|ho-chi-minh|phuong-gia-inh,Hồ Chí Minh,Street
street|60ab656fdf1a3b,Ông Ích Khiêm,ward|ho-chi-minh|phuong-tam-thang,Hồ Chí Minh,Street
street|60ced8ae5efbb3,Âu Dương Lân,ward|ho-chi-minh|phuong-chanh-hung,Hồ Chí Minh,Street
street|60e864051deaef,Rạch Cát,ward|ho-chi-minh|phuong-phu-inh,Hồ Chí Minh,Street
street|611f1752b127a6,D4S,ward|ho-chi-minh|phuong-thoi-hoa,Hồ Chí Minh,Street
street|618df60debb3ae,Dương Quảng Hàm,ward|ho-chi-minh|phuong-an-nhon,Hồ Chí Minh,Street
street|61bd06657a5aaf,212,ward|ho-chi-minh|phuong-phuoc-long,Hồ Chí Minh,Street
street|61bfac4bf52607,Huỳnh Tấn Phát,ward|ho-chi-minh|phuong-tan-thuan,Hồ Chí Minh,Street
street|61bffe6a2a5f5d,Hoàng Hoa Thám,ward|ho-chi-minh|phuong-uc-nhuan,Hồ Chí Minh,Street
street|621d9f92f17f8e,Mã Lò,ward|ho-chi-minh|phuong-binh-tan,Hồ Chí Minh,Street
street|628d2c008de8a7,Hai Bà Trưng,ward|ho-chi-minh|phuong-sai-gon,Hồ Chí Minh,Street
street|6293edeaec3a0a,5,ward|ho-chi-minh|phuong-tang-nhon-phu,Hồ Chí Minh,Street
street|62bcf0a2dd6748,11,ward|ho-chi-minh|phuong-thu-uc,Hồ Chí Minh,Street
street|62bf5ac359aaaf,Nơ Trang Long,ward|ho-chi-minh|phuong-binh-thanh,Hồ Chí Minh,Street
street|62c0a4fca4a104,Phan Đăng Lưu,ward|ho-chi-minh|phuong-cau-kieu,Hồ Chí Minh,Street
street|62c533aead6d81,Trung Mỹ Tây 13,ward|ho-chi-minh|phuong-trung-my-tay,Hồ Chí Minh,Street
street|62d78a92931d66,Lê Thị Hoa,ward|ho-chi-minh|phuong-tam-binh,Hồ Chí Minh,Street
street|6338005a05cdee,Lê Ngọc Hân,ward|ho-chi-minh|phuong-vung-tau,Hồ Chí Minh,Street
street|639ae5fabc9507,Thiếu Niên 3,ward|ho-chi-minh|xa-tru-van-tho,Hồ Chí Minh,Street
street|644af0447c616a,Số 4,ward|ho-chi-minh|phuong-binh-tri-ong,Hồ Chí Minh,Street
street|64b94c4d0722ce,Số 12,ward|ho-chi-minh|phuong-hiep-binh,Hồ Chí Minh,Street
street|64f6cd3e9e7a53,Hoàng Sa,ward|ho-chi-minh|phuong-tan-son-nhat,Hồ Chí Minh,Street
street|651da9e9516824,Trần Văn Kỷ,ward|ho-chi-minh|phuong-binh-thanh,Hồ Chí Minh,Street
street|656b026492be5c,Đồng Đen,ward|ho-chi-minh|phuong-tan-binh,Hồ Chí Minh,Street
street|6576e2984436d9,Tô Ký,ward|ho-chi-minh|xa-hoc-mon,Hồ Chí Minh,Street
street|65d92e404e4fda,Nguyễn Cư Trinh,ward|ho-chi-minh|phuong-cau-ong-lanh,Hồ Chí Minh,Street
street|664c0f5be47560,Hồ Hảo Hớn,ward|ho-chi-minh|phuong-cau-ong-lanh,Hồ Chí Minh,Street
street|66bdf7e31adb7f,Đặng Văn Bi,ward|ho-chi-minh|phuong-thu-uc,Hồ Chí Minh,Street
street|66e9884f9fd21f,Dương Cát Lợi,ward|ho-chi-minh|xa-nha-be,Hồ Chí Minh,Street
street|66ec44130efe02,Số 62,ward|ho-chi-minh|phuong-an-khanh,Hồ Chí Minh,Street
street|672768b25722f1,A5,ward|ho-chi-minh|phuong-long-phuoc,Hồ Chí Minh,Street
street|678e806370273e,Nguyễn Thái Bình,ward|ho-chi-minh|phuong-ben-thanh,Hồ Chí Minh,Street
street|67aa356334b0bd,Hoàng Minh Đạo,ward|ho-chi-minh|phuong-chanh-hung,Hồ Chí Minh,Street
street|67e87395745c63,D5,ward|ho-chi-minh|phuong-thuan-giao,Hồ Chí Minh,Street
street|68c33f99a32b5c,Võ Nguyên Giáp,ward|ho-chi-minh|phuong-binh-trung,Hồ Chí Minh,Street
street|68cc3ccebe4c68,Lã Xuân Oai,ward|ho-chi-minh|phuong-long-truong,Hồ Chí Minh,Street
street|693d7c787c89ba,2,ward|ho-chi-minh|phuong-long-phuoc,Hồ Chí Minh,Street
street|695d5608867c83,Mai Xuân Thưởng,ward|ho-chi-minh|phuong-binh-thanh,Hồ Chí Minh,Street
street|69884e73d86d08,Hai Bà Trưng,ward|ho-chi-minh|phuong-ong-hoa,Hồ Chí Minh,Street
street|6997d29786fe3d,Số 970,ward|ho-chi-minh|phuong-long-truong,Hồ Chí Minh,Street
street|69a337187525c5,N7,ward|ho-chi-minh|phuong-ong-hoa,Hồ Chí Minh,Street
street|69a7204c5d5951,Nguyễn Thị Nhỏ,ward|ho-chi-minh|phuong-minh-phung,Hồ Chí Minh,Street
street|6a389005e85c6f,Số 9,ward|ho-chi-minh|phuong-thu-uc,Hồ Chí Minh,Street
street|6a67623914af16,Nguyễn Du,ward|ho-chi-minh|phuong-binh-hoa,Hồ Chí Minh,Street
street|6ab65ae4c65b83,Nguyễn Minh Hoàng,ward|ho-chi-minh|phuong-bay-hien,Hồ Chí Minh,Street
street|6ac6fb375fcce9,Nguyễn Văn Kỉnh,ward|ho-chi-minh|phuong-cat-lai,Hồ Chí Minh,Street
street|6acd62bad0ae54,Bàu Cát,ward|ho-chi-minh|phuong-bay-hien,Hồ Chí Minh,Street
street|6b1b07dbf587e6,Nguyễn Văn Cự,ward|ho-chi-minh|phuong-tan-tao,Hồ Chí Minh,Street
street|6b1bcee6af155e,D3,ward|ho-chi-minh|phuong-thuan-giao,Hồ Chí Minh,Street
street|6b3241250d5e58,Tây Lân,ward|ho-chi-minh|phuong-binh-tri-ong,Hồ Chí Minh,Street
street|6b39bdc144e78e,Nguyễn Thiện Thuật,ward|ho-chi-minh|phuong-ban-co,Hồ Chí Minh,Street
street|6bb27b405856d0,Tân Hiệp 4,ward|ho-chi-minh|xa-hoc-mon,Hồ Chí Minh,Street
street|6bd0230e6fb647,Ngô Đức Kế,ward|ho-chi-minh|phuong-binh-thanh,Hồ Chí Minh,Street
street|6c4a1730b31c6c,Thành Thái,ward|ho-chi-minh|phuong-hoa-hung,Hồ Chí Minh,Street
street|6c793e3aea32b6,Bùi Minh Trực,ward|ho-chi-minh|phuong-binh-ong,Hồ Chí Minh,Street
street|6d086eda3d5163,D4,ward|ho-chi-minh|phuong-phu-thuan,Hồ Chí Minh,Street
